lon,lat,time,elevation,distance_m,place_name,elevation_diff,slope
3.87284,45.04057,,708.0,1326.687122342468,Le Puy-en-Velay,0.0,0.0
3.87317,45.04026,,708.0,1369.8206053914028,Le Puy-en-Velay,0.0,0.0
3.87339,45.04013,,713.0,1392.3539892910185,Le Puy-en-Velay,5.0,0.22189299318178604
3.87313,45.04006,,708.0,1414.2152326206535,Le Puy-en-Velay,-5.0,-0.22871526219288785
3.87274,45.03989,,731.0,1450.219710403018,Le Puy-en-Velay,23.0,0.6388094319553129
3.87246,45.03965,,723.0,1484.8057266924604,Le Puy-en-Velay,-8.0,-0.23130735650645212
3.87218,45.03893,,740.0,1567.8338874593746,Le Puy-en-Velay,17.0,0.20474980829364958
3.87218,45.03861,,740.0,1603.4162639858666,Le Puy-en-Velay,0.0,0.0
3.87209,45.03844,,740.0,1623.5988488206253,Le Puy-en-Velay,0.0,0.0
3.87188,45.03823,,756.0,1652.1914072500933,Le Puy-en-Velay,16.0,0.5595861608351254
3.87126,45.03786,,759.0,1715.9561235783942,Le Puy-en-Velay,3.0,0.04704796277229733
3.87104,45.03775,,759.0,1737.1322813118636,Le Puy-en-Velay,0.0,0.0
3.87061,45.03758,,765.0,1775.8479932894438,Le Puy-en-Velay,6.0,0.15497584038941414
3.87031,45.03745,,766.0,1803.4997976743052,Le Puy-en-Velay,1.0,0.03616400528811321
3.8698,45.03709,,766.0,1860.1416691731367,Le Puy-en-Velay,0.0,0.0
3.8695,45.03679,,766.0,1900.9885128621127,Le Puy-en-Velay,0.0,0.0
3.86925,45.03649,,766.0,1939.701283595634,Le Puy-en-Velay,0.0,0.0
3.86912,45.03629,,761.0,1964.1740886791956,Le Puy-en-Velay,-5.0,-0.2043084142961004
3.86779,45.03474,,758.0,2165.736281110239,Vals-près-le-Puy,-3.0,-0.01488374364168684
3.86761,45.03445,,758.0,2200.9484747587903,Vals-près-le-Puy,0.0,0.0
3.86707,45.03348,,757.0,2316.8542996016354,Vals-près-le-Puy,-1.0,-0.008627694090058759
3.86674,45.03274,,755.0,2403.1280254276976,Vals-près-le-Puy,-2.0,-0.02318202883728739
3.86658,45.03249,,756.0,2433.6379007580545,Vals-près-le-Puy,1.0,0.032776272900893015
3.86633,45.03234,,756.0,2459.4089030948894,Vals-près-le-Puy,0.0,0.0
3.86532,45.0318,,758.0,2558.9317182662644,Vals-près-le-Puy,2.0,0.02009589456001688
3.86504,45.03159,,760.0,2591.016152684171,Vals-près-le-Puy,2.0,0.0623355230124852
3.86469,45.03128,,762.0,2635.114831302788,Vals-près-le-Puy,2.0,0.0453528328432879
